"","dw_mobilerecording_id","dw_mobilerecordingchunk_id","st_mobilerecordingchunk_id","dw_patient_id.y","st_patient_id.y","st_mobilerecording_id.y","chunk_number","frame_nr","pcm_LOGenergy_sma","pcm_zcr_sma","voiceprob_sma","f0_sma","f0env_sma","pcm_fftMag_fband0-250_sma","pcm_fftMag_fband0-650_sma","pcm_fftMag_spectralRollOff25_0_sma","pcm_fftMag_spectralRollOff50_0_sma","pcm_fftMag_spectralRollOff75_0_sma","pcm_fftMag_spectralRollOff90_0_sma","pcm_fftmag_spectralflux_sma","pcm_fftmag_spectralcentroid_sma","pcm_fftmag_spectralmaxpos_sma","pcm_fftmag_spectralminpos_sma","f0final_sma","voicingfinalunclipped_sma","jitterlocal_sma","jitterddp_sma","shimmerlocal_sma","loghnr_sma","audspec_lengthl1norm_sma","audspecrasta_lengthl1norm_sma","pcm_rmsenergy_sma","audSpec_Rfilt_sma_compare_0_","audSpec_Rfilt_sma_compare_1_","audSpec_Rfilt_sma_compare_2_","audSpec_Rfilt_sma_compare_3_","audSpec_Rfilt_sma_compare_4_","audSpec_Rfilt_sma_compare_5_","audSpec_Rfilt_sma_compare_6_","audSpec_Rfilt_sma_compare_7_","audSpec_Rfilt_sma_compare_8_","audSpec_Rfilt_sma_compare_9_","audSpec_Rfilt_sma_compare_10_","audSpec_Rfilt_sma_compare_11_","audSpec_Rfilt_sma_compare_12_","audSpec_Rfilt_sma_compare_13_","audSpec_Rfilt_sma_compare_14_","audSpec_Rfilt_sma_compare_15_","audSpec_Rfilt_sma_compare_16_","audSpec_Rfilt_sma_compare_17_","audSpec_Rfilt_sma_compare_18_","audSpec_Rfilt_sma_compare_19_","audSpec_Rfilt_sma_compare_20_","audSpec_Rfilt_sma_compare_21_","audSpec_Rfilt_sma_compare_22_","audSpec_Rfilt_sma_compare_23_","audSpec_Rfilt_sma_compare_24_","audSpec_Rfilt_sma_compare_25_","pcm_fftMag_fband250-650_sma_compare","pcm_fftMag_fband1000-4000_sma_compare","pcm_fftmag_spectralentropy_sma_compare","pcm_fftmag_spectralvariance_sma_compare","pcm_fftmag_spectralskewness_sma_compare","pcm_fftmag_spectralkurtosis_sma_compare","pcm_fftmag_psysharpness_sma_compare","pcm_fftmag_spectralharmonicity_sma_compare","loudness_sma3","alpharatio_sma3","hammarbergindex_sma3","slope0-500_sma3","slope500-1500_sma3","F0semitoneFrom27_5Hz_sma3nz","logRelF0-H1-H2_sma3nz","logRelF0-H1-A3_sma3nz","f1frequency_sma3nz","f1bandwidth_sma3nz","f1amplitudelogrelf0_sma3nz","f2frequency_sma3nz","f2amplitudelogrelf0_sma3nz","f3frequency_sma3nz","f3amplitudelogrelf0_sma3nz","pcm_fftMag_mfcc_0_","pcm_fftMag_mfcc_1_","pcm_fftMag_mfcc_2_","pcm_fftMag_mfcc_3_","pcm_fftMag_mfcc_4_","pcm_fftMag_mfcc_5_","pcm_fftMag_mfcc_6_","pcm_fftMag_mfcc_7_","pcm_fftMag_mfcc_8_","pcm_fftMag_mfcc_9_","pcm_fftMag_mfcc_10_","pcm_fftMag_mfcc_11_","pcm_fftMag_mfcc_12_","id","missing_mobilerecording_flag","etl_insert_date.y","etl_last_update_date.y","insert_job_id.y","update_job_id.y"
"1555",21913,210479782,208479776,118,10,21913,1,30,-10.51221,0.3166667,0.5116293,0,0,0.0000003884047,0.0004318599,2083.333,2979.167,3114.583,3239.583,0.04494108,2580.145,3000,1322.917,152.7177,6,0.004151072,0.004457171,0.142391,9.723937,0.1842775,1.734409,0.006524365,0.101036,0.2501009,0.369462,0.5814971,0.8354213,1.059873,2.065144,2.05726,2.826127,1.793902,1.56209,2.376859,2.36892,2.841714,2.180137,1.100517,0.8688613,1.188758,1.535307,1.605861,2.238059,2.168254,2.265093,3.548473,3.249867,2.056052,0.001436399,0.001182056,4.96106,1183994,0.9192002,2.233377,0.9269199,0.001112258,0.1842775,-2.097954,4.839406,0.1056953,-0.0007303718,0,0,0,982.6125,803.5897,-132.0501,2022.132,-131.7863,3030.356,-134.1177,-23.62476,-17.29672,-39.23181,-24.15906,-15.54008,-32.06533,13.16181,18.34705,-12.88083,-17.28978,20.17228,-24.05271,104.9461,"9461d853-367c-448f-9df3-85003339f12d",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1556",21913,210479781,208479775,118,10,21913,1,29,-10.32538,0.2983333,0.4404545,0,0,0.0000004051199,0.0005623007,1979.167,2843.75,3083.333,3197.917,0.05969946,2486.326,2843.75,1312.5,154.0437,5.666667,0.01021784,0.02937503,0.06363227,7.573956,0.2158546,1.931021,0.008191328,0.1012647,0.2791618,0.4123577,0.632056,0.9647623,1.117125,2.339427,2.365386,2.908175,1.882601,1.681418,2.368467,2.250838,3.135995,2.612983,1.384266,1.015666,1.225428,1.808328,1.678239,2.597328,2.752825,2.946347,4.193032,3.459193,2.093863,0.002279744,0.001547112,4.775412,1110233,1.041612,2.553494,0.9191683,0.00174732,0.2158546,-2.514177,5.674573,0.1185384,-0.005574843,29.92865,-6.818568,3.610881,999.144,816.7796,-62.22559,2083.029,-61.8924,3048.299,-62.21283,-27.90133,-16.86892,-40.04884,-28.86549,-9.096616,-30.35077,24.16856,4.644564,0.421937,-31.83408,21.73494,-17.56717,109.5348,"9461d853-367c-448f-9df3-85003339f12d",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1557",21913,210479780,208479774,118,10,21913,1,28,-10.06705,0.33,0.4532752,0,0,0.0000004193203,0.0005575735,1947.917,2812.5,3062.5,3187.5,0.0713973,2480.545,2822.917,1322.917,155.4971,5.333333,0.06190677,0.09424356,0.1781895,4.407014,0.2327109,1.960472,0.009204979,0.1014412,0.2961849,0.4477048,0.6728095,1.067028,1.11772,2.191277,2.224632,2.38283,1.665376,1.618801,2.078106,1.856539,2.866199,2.733057,1.722956,1.287577,1.339767,2.180336,1.902771,2.962094,3.017198,3.285292,4.574066,3.463365,1.917129,0.003020955,0.001925189,4.682698,1006786,1.152992,2.84548,0.8951463,0.002196774,0.2327109,-2.80723,7.185541,0.125212,-0.008084034,29.99228,-8.043802,0.9395249,1003.159,828.7486,7.79414,2134.513,7.301631,3090.254,9.865017,-25.2528,-21.05581,-51.99982,-29.1451,-8.006514,-45.34287,28.29348,-1.93742,-16.88449,-27.26864,4.131832,-13.61216,107.2888,"9461d853-367c-448f-9df3-85003339f12d",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1558",21913,210479779,208479773,118,10,21913,1,27,-9.762563,0.385,0.372018,0,0,0.0000007100503,0.0004330977,2385.417,2906.25,3104.167,3187.5,0.08536845,2632.751,2968.75,52.08333,156.6502,5,0.1117403,0.1561448,0.301132,2.251577,0.2471875,1.806808,0.00996604,0.09953906,0.2736443,0.4438827,0.6654081,1.067276,1.048826,1.692764,1.700911,1.681609,1.304375,1.357559,1.632223,1.399765,2.160296,2.396958,1.892701,1.59637,1.535332,2.555077,2.167569,3.094233,2.859736,3.126698,4.384662,3.178284,1.661301,0.00311509,0.002863121,4.750745,973663.2,0.9317908,2.776877,0.9558291,0.00251446,0.2471875,-1.577828,6.770357,0.1277719,-0.0002639272,30.12025,-10.14293,-3.675117,1003.864,748.2698,8.319159,2122.291,5.280182,3040.314,14.20245,-23.36443,-16.97767,-43.8867,-22.08102,-2.160297,-36.05573,37.89555,0.5170072,-16.66363,-19.21269,12.657,-20.97417,110.2158,"9461d853-367c-448f-9df3-85003339f12d",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1559",21913,210479778,208479772,118,10,21913,1,26,-10.41174,0.42,0.3952833,0,0,0.0000008355294,0.000217471,2416.667,2812.5,3083.333,3177.083,0.06262215,2651.033,3114.583,52.08333,157.7982,5,0.2458171,0.1960387,0.353834,3.23415,0.2556447,1.5059,0.00987912,0.09559809,0.219489,0.3951119,0.5753351,0.8990909,0.8806419,1.068182,1.045615,1.062278,0.9617544,1.027542,1.221542,1.052063,1.412386,1.749418,1.750212,1.780147,1.712282,2.713748,2.247486,2.823631,2.38641,2.522819,3.539405,2.579947,1.431279,0.00268568,0.003461546,5.098843,1172388,0.3240305,1.891852,1.08317,0.002288431,0.2556447,0.7422715,4.067696,0.1206069,0.009176972,30.2466,-10.17366,-1.850859,1030.747,619.5645,10.02771,2070.903,5.156707,2965.296,12.50165,-29.2934,-15.15886,-28.91985,-29.95058,-10.78465,-38.3453,45.47934,0.3991516,-3.008298,-10.45814,17.80437,-30.90141,112.8888,"9461d853-367c-448f-9df3-85003339f12d",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1560",21913,210479777,208479771,118,10,21913,1,25,-11.39845,0.4466666,0.3440751,0,0,0.0000007716079,0.00006707812,2260.417,2604.167,2968.75,3145.833,0.03934248,2550.47,2781.25,41.66667,159.1566,5.333333,0.2895931,0,0.2218971,2.456505,0.2108495,1.183077,0.007864606,0.0883056,0.1585669,0.3136911,0.4462104,0.6558642,0.6690083,0.6467237,0.6177671,0.6841975,0.7413476,0.7486678,0.9442119,0.8824537,0.9491583,1.15936,1.396147,1.675647,1.711286,2.45779,2.068796,2.298875,1.869568,1.899039,2.460054,1.908312,1.308955,0.001470414,0.00280331,5.466351,1187044,-0.2299343,1.482081,1.201003,0.001498087,0.2108495,3.043496,0.7900168,0.101466,0.02204571,30.31014,-10.01336,-0.5746942,1085.615,659.3049,-59.99202,2068.616,-64.03732,2978.556,-59.57619,-32.59793,-6.967153,-14.02794,-46.69779,-26.94214,-39.36684,35.17717,-21.7801,6.615305,-8.558883,13.79521,-31.49133,110.7087,"9461d853-367c-448f-9df3-85003339f12d",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1561",21913,210479776,208479770,118,10,21913,1,24,-12.46836,0.4683333,0.3202024,0,0,0.0000004058241,0.00000705285,2083.333,2447.917,2843.75,3104.167,0.01643227,2427.323,2645.833,31.25,160.5222,5.666667,0,0,0.1279277,1.565635,0.1535199,0.9323443,0.004994836,0.08473,0.1296075,0.2577442,0.3398366,0.4563895,0.4931624,0.4599883,0.4267735,0.4922005,0.6245177,0.5876715,0.786215,0.8476056,0.7649159,0.8167983,1.066363,1.418589,1.559318,1.947491,1.735116,1.741318,1.456742,1.471911,1.663278,1.394316,1.218351,0.0005810997,0.001221182,5.671555,969926.5,-0.4776989,2.131655,1.259561,0.0005524892,0.1535199,4.817562,-1.123458,0.08271021,0.02403551,0,0,0,1136.609,639.5146,-129.4669,2139.898,-131.2296,3073.578,-130.7959,-25.64672,-4.922083,-0.6232849,-36.89711,-14.11195,-30.3835,14.84591,-26.25241,12.25219,9.655588,16.53859,-35.07912,101.4461,"9461d853-367c-448f-9df3-85003339f12d",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1562",21913,210479775,208479769,118,10,21913,1,23,-13.15161,0.46,0.2820081,0,0,0.0000001094527,0.000003269227,2104.167,2500,2802.083,3062.5,0.01282646,2421.768,2333.333,31.25,162.8588,6,0,0,0,1.432435,0.1040425,0.7576119,0.002794072,0.08479548,0.1296761,0.2329065,0.2814783,0.3493547,0.3772135,0.3908964,0.3593006,0.3886526,0.5595914,0.5464091,0.6740771,0.8564904,0.7265696,0.6492082,0.8406608,1.083273,1.273368,1.405732,1.405933,1.324964,1.159939,1.207054,1.218004,1.083869,1.088493,0.00004393309,0.0002374882,5.860077,743259.8,-0.5722182,2.56609,1.308008,0.00009281378,0.1040425,6.556675,-1.359304,0.06935722,0.02982213,0,0,0,1126.132,783.3984,-201,2165.463,-201,3053.782,-201,-39.67873,-13.04644,-7.426444,-40.47082,-12.29573,-24.54043,-13.30494,-8.483681,9.831539,5.064955,14.36393,-12.01807,91.5199,"9461d853-367c-448f-9df3-85003339f12d",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1563",21913,210479774,208479768,118,10,21913,1,22,-13.89375,0.4183333,0.2411707,0,0,0.0000001316587,0.000002507498,2104.167,2552.083,2843.75,3062.5,0.009022768,2412.349,2583.333,31.25,168.8061,122.2131,0,0,0,0.9179335,0.08979911,0.6545744,0.001773712,0.08575677,0.1418617,0.2277943,0.2629061,0.3154956,0.3179351,0.3555438,0.3295852,0.3402188,0.5348023,0.5674251,0.5890453,0.8527665,0.7133572,0.5429538,0.7072003,0.8542428,1.033443,1.084449,1.191209,1.073677,0.9539795,1.032473,0.9908242,0.9569653,0.9630231,0.00002727653,0.0001645666,5.956003,792163.3,-0.3947195,2.440629,1.264237,0.00006142095,0.08979911,5.630702,-0.3542688,0.07908959,0.02843524,0,0,0,1072.588,857.8112,-201,2118.366,-201,3004.862,-201,-37.6275,-12.22013,1.643172,-36.79736,-18.66008,-19.19547,7.1783,-2.846938,14.56887,4.875784,1.060377,4.52496,90.58635,"9461d853-367c-448f-9df3-85003339f12d",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1564",21913,210479773,208479767,118,10,21913,1,21,-14.4065,0.3833333,0.2446123,0,0,0.0000001504689,0.000002302938,2135.417,2520.833,2822.917,3145.833,0.006534963,2409.288,2541.667,31.25,179.9823,246.6556,0,0,0,2.50692,0.07467785,0.6016547,0.001339289,0.08650133,0.1505313,0.2253917,0.2580371,0.3128843,0.2913547,0.3241813,0.308571,0.3201829,0.5539033,0.6082286,0.5296689,0.8244898,0.6808996,0.4665426,0.6281564,0.742393,0.8898607,0.9781925,1.094076,0.9678233,0.806125,0.8720601,0.8684272,0.9514105,0.9031304,0.00001848008,0.00007819786,6.088491,937308.6,-0.03415074,1.902917,1.154014,0.0000286158,0.07467785,3.459582,2.057416,0.07083347,0.02657437,0,0,0,1044.837,1256.446,-201,1940.801,-201,2792.252,-201,-27.98696,-11.82891,-7.748836,-23.20252,-7.401767,-21.5795,8.992665,-7.632116,0.002671087,3.867386,-3.859996,-23.24876,86.60847,"9461d853-367c-448f-9df3-85003339f12d",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1565",21913,210479772,208479766,118,10,21913,1,20,-14.36532,0.385,0.2194285,0,0,0.0000001526237,0.000002089981,2093.75,2447.917,2885.417,3250,0.006935606,2408.362,2604.167,41.66667,186.9506,366.9833,0,0,0,-32.21151,0.06450116,0.5953797,0.001056956,0.08268715,0.1450159,0.2230612,0.246117,0.3245953,0.2866168,0.3030475,0.2914728,0.3163855,0.5892348,0.6337764,0.5201246,0.7741157,0.6036449,0.4091411,0.6000988,0.765399,0.8910609,1.016353,1.092461,0.9741883,0.7273164,0.8054029,0.8472075,1.053069,0.9582786,0.00001751771,0.00003790153,6.032369,1059639,0.2145259,1.581371,1.06138,0.00001730817,0.06450116,1.456806,3.318115,0.06786178,0.02422389,0,0,0,1001.542,1273.25,-201,1864.506,-201,2725.906,-201,-24.81089,-10.92405,-10.8828,-21.95733,-1.726483,-24.85728,-5.394615,-11.61889,17.63333,-3.32524,-8.470823,-15.85824,84.39442,"9461d853-367c-448f-9df3-85003339f12d",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1566",21913,210479771,208479765,118,10,21913,1,19,-14.14116,0.395,0.2141513,0,0,0.0000001621112,0.000003647721,2052.083,2416.667,2958.333,3312.5,0.007691971,2411.588,2760.417,41.66667,0,0,0,0,0,-65.65971,0.06568665,0.6094875,0.001064839,0.07628015,0.1353748,0.2290806,0.2256633,0.3420346,0.3087853,0.291516,0.2679662,0.3140285,0.6043567,0.6157063,0.5582952,0.748216,0.5255201,0.3680512,0.6014382,0.8756962,0.9736599,1.092588,1.109495,0.9934599,0.7005534,0.809109,0.877683,1.143464,1.058654,0.00001585933,0.00004012878,6.09029,1044669,0.1972198,1.681102,1.084078,0.00001725084,0.06568665,1.79027,2.724765,0.06479808,0.02165242,0,0,0,984.113,1282.788,-201,1797.087,-201,2612.982,-201,-25.86483,-9.92723,-4.440192,-22.69363,-11.86092,-29.95992,-3.004798,-1.246157,-10.13897,4.018141,8.495385,-7.109494,84.06615,"9461d853-367c-448f-9df3-85003339f12d",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1567",21913,210479770,208479764,118,10,21913,1,18,-13.86062,0.39,0.2426641,0,0,0.0000001306315,0.000003992016,2114.583,2489.583,3093.75,3343.75,0.008190774,2493.467,2739.583,1343.75,0,0,0,0,0,-100,0.07133894,0.6089418,0.001198402,0.07073183,0.1267671,0.231745,0.2012808,0.3468466,0.3412783,0.2867181,0.2402213,0.2962164,0.5604118,0.568297,0.5741543,0.7346253,0.4726282,0.3372236,0.5996746,0.9382895,1.013783,1.098757,1.104273,0.9727333,0.6911036,0.8315672,0.8974974,1.148165,1.147498,0.00002988761,0.00004792634,5.892289,1020902,0.3833076,1.893576,1.041218,0.0000266847,0.07133894,0.830646,4.390459,0.07209253,0.01844353,0,0,0,1036.909,1191.234,-201,1768.879,-201,2590.857,-201,-25.97094,-8.890506,-9.326339,-23.12634,-4.563487,-16.78631,-10.54944,-10.92241,-3.02864,4.967984,3.748911,-20.27029,86.23831,"9461d853-367c-448f-9df3-85003339f12d",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1568",21913,210479769,208479763,118,10,21913,1,17,-13.89642,0.385,0.2526957,0,0,0.0000001191734,0.000004422768,2104.167,2541.667,3062.5,3312.5,0.007920151,2478.813,2791.667,1770.833,0,0,0,0,0,-100,0.07584899,0.5865355,0.001300576,0.06621263,0.1218295,0.2334847,0.1895475,0.334488,0.3603415,0.2928264,0.212836,0.2775359,0.4942247,0.5027113,0.5642629,0.7268702,0.4478521,0.309702,0.5782513,0.9148552,0.9884939,1.048581,1.091825,0.9088678,0.6486778,0.8239312,0.8901014,1.043875,1.177736,0.00003192622,0.00006038377,5.86537,1061314,0.2080976,1.918076,1.108456,0.00003228162,0.07584899,1.605877,4.419357,0.07585473,0.01963094,0,0,0,1095.215,1114.574,-201,1864.35,-201,2576.06,-201,-27.17777,-12.88443,-16.05006,-30.80151,-11.65394,-6.230224,-12.73917,-15.61553,16.53101,5.655226,-5.167035,-18.37583,88.74193,"9461d853-367c-448f-9df3-85003339f12d",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1569",21913,210479768,208479762,118,10,21913,1,16,-14.04553,0.3633333,0.2671248,0,0,0.0000001087483,0.000004749281,2135.417,2572.917,3041.667,3333.333,0.007267343,2484.283,2427.083,1770.833,0,0,0,0,0,-100,0.07593854,0.5532305,0.001285314,0.06868336,0.1223202,0.2335481,0.1833545,0.294333,0.3554002,0.3038806,0.1941147,0.2671088,0.4591635,0.4646673,0.5343918,0.704375,0.4347549,0.3032486,0.5385826,0.832698,0.9152139,0.9449162,1.089846,0.8462489,0.5864342,0.7758363,0.8649346,0.9056943,1.160243,0.000038616,0.00005966966,5.751009,1059522,0.3551002,1.97304,1.046246,0.00003411632,0.07593854,0.9893069,6.268082,0.08531243,0.02066877,0,0,0,1098.514,1068.601,-201,1886.663,-201,2600.928,-201,-31.37226,-6.124904,-13.27677,-31.00451,-11.57378,-18.5581,-6.897316,-11.58388,12.27904,15.66525,-2.428084,-11.68713,87.07397,"9461d853-367c-448f-9df3-85003339f12d",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1570",21913,210479767,208479761,118,10,21913,1,15,-14.22288,0.3716667,0.261278,0,0,0.0000001595128,0.000005719916,2093.75,2489.583,3000,3270.833,0.006847443,2412.704,2312.5,468.75,0,0,0,0,0,-100,0.07202027,0.5303571,0.001236902,0.07463201,0.1256757,0.2329012,0.1734669,0.253075,0.329811,0.3075243,0.1767713,0.2585586,0.4787496,0.4820009,0.5160098,0.6593018,0.4016167,0.3184812,0.4940748,0.7822621,0.8749301,0.8771713,1.10809,0.8433029,0.5384474,0.7249311,0.8375017,0.800379,1.119616,0.00003654043,0.00005312488,5.637516,1073474,0.3907171,2.008405,1.033963,0.00003007749,0.07202027,0.8644257,6.377294,0.08664072,0.02331822,0,0,0,1055.486,825.5669,-201,2033.027,-201,2784.472,-201,-28.78841,-11.25356,-9.711627,-24.4295,-19.44614,-25.65394,-12.51492,-7.109162,14.43182,6.026662,-1.093186,-7.088741,86.68868,"9461d853-367c-448f-9df3-85003339f12d",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1571",21913,210479766,208479760,118,10,21913,1,14,-14.13758,0.3783333,0.2670736,0,0,0.0000001666368,0.000005034573,2093.75,2458.333,2979.167,3250,0.00775883,2399.661,2208.333,31.25,0,0,0,0,0,-100,0.06980344,0.5448466,0.001222879,0.08393637,0.1377715,0.2334879,0.1630383,0.2370953,0.3150661,0.308616,0.1718263,0.2537744,0.5646535,0.5806608,0.5418847,0.6413124,0.3846365,0.3584644,0.5016698,0.8348576,0.9182426,0.8780772,1.122177,0.9343671,0.5710768,0.7204819,0.8465573,0.7851096,1.077169,0.0000428676,0.00004230571,5.477478,1044881,0.7073681,2.069765,0.9209554,0.000028693,0.06980344,-0.9268288,6.68981,0.08940064,0.01856145,0,0,0,1068.816,968.2697,-201,1983.612,-201,2913.866,-201,-25.17818,-6.169046,-10.12677,-26.13156,-13.94349,-19.44589,-2.905279,-0.7575303,10.1083,-0.4007733,-8.156829,-21.54638,86.35757,"9461d853-367c-448f-9df3-85003339f12d",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1572",21913,210479765,208479759,118,10,21913,1,13,-13.87982,0.3866667,0.2655714,0,0,0.0000001479257,0.000005162435,2062.5,2416.667,2864.583,3145.833,0.01424244,2355.653,2281.25,31.25,0,0,0,0,0,-100,0.07097893,0.6228034,0.001287212,0.095496,0.1603927,0.2378331,0.1673064,0.264372,0.3306885,0.3373362,0.2029347,0.2805376,0.7211308,0.7695202,0.6105526,0.6705561,0.4031402,0.4446252,0.6576086,1.041407,1.024974,0.9826027,1.145249,1.154518,0.7467713,0.8026789,0.9196318,0.9056824,1.115345,0.00003343099,0.00004584495,5.589516,1012632,0.5929937,2.044623,0.9832587,0.00002904336,0.07097892,-0.2558893,5.273691,0.07055444,0.0213627,0,0,0,899.3342,1021.119,-201,1832.483,-201,2786.294,-201,-25.19801,-9.202963,-19.55356,-32.14585,-16.28865,-12.44486,-1.056535,0.8852546,1.318943,4.869398,-1.675397,-24.43188,86.46809,"9461d853-367c-448f-9df3-85003339f12d",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1573",21913,210479764,208479758,118,10,21913,1,12,-13.11657,0.385,0.2930342,0,0,0.0000003103449,0.00001590537,1843.75,2468.75,2802.083,3145.833,0.02794973,2330.033,2395.833,31.25,0,0,0,0,0,-100,0.07618494,0.8127615,0.001570444,0.1054448,0.191587,0.2615353,0.2078532,0.3286653,0.3882367,0.4306897,0.3315101,0.4188148,1.01439,1.045079,0.7586538,0.7693448,0.504031,0.6273404,1.072485,1.46261,1.214505,1.204619,1.246881,1.575728,1.158412,1.064851,1.169237,1.229581,1.349714,0.00003692299,0.00006087243,5.679536,964169.2,0.4308582,1.830945,1.019854,0.00003536293,0.07618493,0.2427436,3.236552,0.07362751,0.02353839,0,0,0,951.0703,1091.565,-201,1888.856,-201,2833.072,-201,-28.76773,-14.63255,-9.19006,-13.17474,3.718461,-15.20399,-0.896719,-16.37449,-1.641686,8.659532,-1.220662,-24.90307,87.08374,"9461d853-367c-448f-9df3-85003339f12d",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1574",21913,210479763,208479757,118,10,21913,1,11,-11.97614,0.4066667,0.3207774,0,0,0.000001114768,0.00005957659,1656.25,2458.333,2697.917,3052.083,0.05781638,2243.838,2145.833,1333.333,0,0,0,0,0,-100,0.1005327,1.161557,0.002433201,0.1146717,0.2236244,0.3060152,0.2720847,0.3925174,0.4679929,0.5762792,0.6270968,0.7874344,1.447845,1.394184,1.030817,0.9454668,0.7201933,1.012371,1.949545,2.17605,1.481365,1.514776,1.467537,2.224923,1.909352,1.647395,1.733037,1.879128,1.898772,0.0001007539,0.0001944908,5.767378,931449.8,0.3189845,1.750508,1.073032,0.0001040516,0.1005327,1.04776,2.243508,0.0814973,0.02292944,0,0,0,949.2608,1014.031,-201,1917.352,-201,2577.112,-201,-26.29935,-12.9479,-6.350168,-27.37843,-0.4248312,-15.00139,-7.010904,-7.317742,19.26548,24.54351,-3.773691,-27.828,90.04999,"9461d853-367c-448f-9df3-85003339f12d",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1575",21913,210479762,208479756,118,10,21913,1,10,-10.49598,0.4283333,0.3469644,0,0,0.000001512359,0.0002658213,1802.083,2531.25,2708.333,3041.667,0.08152804,2287.567,2218.75,1343.75,0,0,0,0,0,-64.6697,0.147137,1.614275,0.004472913,0.1189295,0.2416961,0.3438617,0.3329161,0.4443605,0.5565879,0.7362158,1.055329,1.38695,1.835789,1.731676,1.358953,1.158675,1.008878,1.586119,3.167548,2.988238,1.799904,1.872961,1.763514,2.97898,2.926908,2.542591,2.580243,2.773422,2.679911,0.0003079906,0.0008911118,5.427302,828103.8,0.4445585,1.980072,1.052401,0.000464811,0.147137,1.105673,3.247621,0.1113379,0.01563385,0,0,0,1184.485,895.8865,-201,2210.376,-201,2872.969,-201,-26.39834,-12.27416,-16.77316,-29.29962,-11.98678,-15.81027,16.26386,-24.19496,7.640153,18.21252,-11.00438,-24.47964,98.38055,"9461d853-367c-448f-9df3-85003339f12d",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1576",21913,210479761,208479755,118,10,21913,1,9,-9.377693,0.4366667,0.3087441,0,0,0.000001651889,0.0007099609,1781.25,2552.083,2718.75,3020.833,0.09009773,2273.52,1864.583,2635.417,170.4911,153.5803,0.2633183,0.4744617,0.4204305,-27.26113,0.2278102,1.980337,0.008752497,0.1209646,0.2494584,0.3673815,0.3687846,0.478068,0.6253393,0.8686988,1.464891,1.936764,1.943799,1.914189,1.609016,1.354607,1.292604,2.094898,4.127906,3.487698,2.051583,2.10096,1.953408,3.475593,3.772851,3.406677,3.429228,3.635864,3.35752,0.00117106,0.003339345,5.416469,836872,0.2779531,1.888987,1.131509,0.00148559,0.2278102,2.299437,2.832069,0.1171382,0.009117134,0,0,0,1115.698,824.8408,-201,2168.574,-201,2714.421,-201,-26.21491,-20.0149,-22.61023,-26.82486,-17.9672,-14.44649,26.1876,-35.99116,-22.63449,15.9198,-11.93692,-22.90442,107.289,"9461d853-367c-448f-9df3-85003339f12d",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1577",21913,210479760,208479754,118,10,21913,1,8,-8.917041,0.4083333,0.3687038,0,0,0.000001091409,0.00100169,1781.25,2625,2802.083,3114.583,0.08718735,2343.558,2250,2510.417,210.446,196.2512,0.1815027,0.3479128,0.4653078,6.59993,0.3091572,2.013471,0.01325175,0.118703,0.2452173,0.3637372,0.3893785,0.5118201,0.6630709,0.9309197,1.572477,2.093175,1.69954,1.812083,1.630498,1.445864,1.428009,2.259555,4.139431,3.306738,2.037833,2.083302,1.906474,3.379726,3.873051,3.566462,3.620698,3.815696,3.45679,0.003022746,0.008527969,5.183191,769972.1,0.2916275,1.964976,1.16416,0.003821329,0.3091572,3.206846,4.342196,0.117988,0.009502262,0,0,0,1088.978,730.8784,-201,2187.564,-201,2975.378,-201,-33.25587,-20.51058,-26.4856,-30.01147,-5.801451,-1.689423,38.55739,-39.50222,-14.08897,20.79403,-11.13435,-9.075244,114.1411,"9461d853-367c-448f-9df3-85003339f12d",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
